"id","community","color"
"48949093147",5,"#8EB63B"
"0002471463",4,"#944046"
"85020492548",4,"#944046"
"0001685234",4,"#944046"
"85026458625",4,"#944046"
"21444433136",4,"#944046"
"35448962735",4,"#944046"
"33847229194",5,"#8EB63B"
"85047520277",5,"#8EB63B"
"20744442467",5,"#8EB63B"
"84890987894",5,"#8EB63B"
"0142114095",5,"#8EB63B"
"84925921013",5,"#8EB63B"
"0004275113",5,"#8EB63B"
"0003528579",4,"#944046"
"84954371516",4,"#944046"
"84871704711",4,"#944046"
"84893349575",4,"#944046"
"0013286507",4,"#944046"
"84927165452",4,"#944046"
"84890868523",4,"#944046"
"0004023814",4,"#944046"
"0004039596",5,"#8EB63B"
"0003891690",5,"#8EB63B"
"0001930521",5,"#8EB63B"
"0003809032",5,"#8EB63B"
"58549116944",4,"#944046"
"0020402387",4,"#944046"
"0021074544",5,"#8EB63B"
"0004270927",4,"#944046"
"0001820048",4,"#944046"
"60950090490",4,"#944046"
"0003884211",5,"#8EB63B"
"33751524084",5,"#8EB63B"
"36148995068",4,"#944046"
"84886640909",4,"#944046"
"0001155385",5,"#8EB63B"
"0001353789",5,"#8EB63B"
"0004034745",5,"#8EB63B"
"0344941648",5,"#8EB63B"
"0018692402",5,"#8EB63B"
"0003401433",5,"#8EB63B"
"0006065591",5,"#8EB63B"
"0008462624",5,"#8EB63B"
"0032425770",5,"#8EB63B"
"0003932298",4,"#944046"
"0000907353",5,"#8EB63B"
"84979971123",4,"#944046"
"0003913385",4,"#944046"
"84968054140",5,"#8EB63B"
"1642326753",5,"#8EB63B"
"67651181109",4,"#944046"
"0003800456",4,"#944046"
"0141594724",4,"#944046"
"61849126359",5,"#8EB63B"
"0003575357",5,"#8EB63B"
"0039088394",4,"#944046"
"34247479359",4,"#944046"
"0026282736",4,"#944046"
"0004119268",4,"#944046"
"43749107081",4,"#944046"
"84921131036",5,"#8EB63B"
"0012581313",5,"#8EB63B"
"34249034031",4,"#944046"
"84924620940",4,"#944046"
"84945665578",4,"#944046"
"0000995843",4,"#944046"
"0025492271",4,"#944046"
"75849154522",4,"#944046"
"85055279935",4,"#944046"
"77249165092",4,"#944046"
"0039126558",4,"#944046"
"0005925633",4,"#944046"
"28244490466",4,"#944046"
"0034493580",4,"#944046"
"84945329741",5,"#8EB63B"
"84963040886",5,"#8EB63B"
"84926105993",5,"#8EB63B"
"84872566721",4,"#944046"
"85053519379",4,"#944046"
"67649653956",4,"#944046"
"75549090229",4,"#944046"
"0001260103",4,"#944046"
"84859749229",5,"#8EB63B"
"32444446240",4,"#944046"
"37749028324",5,"#8EB63B"
"0042703673",5,"#8EB63B"
"0003810817",4,"#944046"
"0028987952",5,"#8EB63B"
"0035881388",4,"#944046"
"0024117869",4,"#944046"
"84859143020",4,"#944046"
"0003457667",4,"#944046"
"0020326402",4,"#944046"
"84909358155",4,"#944046"
"47649119279",4,"#944046"
"84945669237",4,"#944046"
"0003783807",5,"#8EB63B"
"0003769663",5,"#8EB63B"
"0034779872",4,"#944046"
"85042775702",4,"#944046"
"0001617087",4,"#944046"
"0002037156",4,"#944046"
"0003694798",5,"#8EB63B"
"0003636712",4,"#944046"
"84949316698",4,"#944046"
"33847658745",4,"#944046"
"0012924871",4,"#944046"
"0038135933",4,"#944046"
"0002625924",4,"#944046"
"80051502638",4,"#944046"
"0003426066",4,"#944046"
"0042382739",4,"#944046"
"84941772703",4,"#944046"
"61149230995",5,"#8EB63B"
"3843064285",4,"#944046"
"0002773406",4,"#944046"
"34547396004",5,"#8EB63B"
"0000638947",4,"#944046"
"33751522103",4,"#944046"
"0003707485",4,"#944046"
"0001856692",4,"#944046"
"0001893409",4,"#944046"
"84989996303",4,"#944046"
"0242468431",4,"#944046"
"79251490277",5,"#8EB63B"
"84860511582",5,"#8EB63B"
"33947394007",5,"#8EB63B"
"0031418099",4,"#944046"
"0030161750",4,"#944046"
"0002883610",4,"#944046"
"0003394972",5,"#8EB63B"
"84954811589",4,"#944046"
"0003490497",5,"#8EB63B"
"0003989907",5,"#8EB63B"
"0003588005",4,"#944046"
"0004159834",5,"#8EB63B"
"0000466965",5,"#8EB63B"
"0004271399",4,"#944046"
"84921943298",5,"#8EB63B"
"0003701059",5,"#8EB63B"
"0004087796",4,"#944046"
"60849126104",4,"#944046"
"0042378560",5,"#8EB63B"
"84896720323",5,"#8EB63B"
"84925891542",5,"#8EB63B"
"84957582846",5,"#8EB63B"
"0031284544",4,"#944046"
"0003763968",5,"#8EB63B"
"0004075481",5,"#8EB63B"
"0003748397",5,"#8EB63B"
"0001762011",5,"#8EB63B"
"0342997410",5,"#8EB63B"
"0041679282",5,"#8EB63B"
"0003485236",5,"#8EB63B"
"0018010981",5,"#8EB63B"
"33751534069",5,"#8EB63B"
"0003774595",4,"#944046"
"0004110659",4,"#944046"
"20344398964",5,"#8EB63B"
"0000082907",5,"#8EB63B"
"34547423077",5,"#8EB63B"
"0002022876",4,"#944046"
"0004174066",5,"#8EB63B"
"84936824515",5,"#8EB63B"
"85213568728",4,"#944046"
"0004213512",4,"#944046"
"0004088235",4,"#944046"
"79955024877",4,"#944046"
"0028181948",5,"#8EB63B"
"85202425069",5,"#8EB63B"
"85040890266",5,"#8EB63B"
"84897148366",4,"#944046"
"50849117818",4,"#944046"
"0000477047",5,"#8EB63B"
"33751313315",4,"#944046"
"78650336375",5,"#8EB63B"
"33845515915",4,"#944046"
"0008492559",4,"#944046"
"0001125441",4,"#944046"
"0004208706",4,"#944046"
"0003837238",5,"#8EB63B"
"0003643654",4,"#944046"
"0029768228",4,"#944046"
"84863442553",4,"#944046"
"0003794672",5,"#8EB63B"
"0000790263",4,"#944046"
"84953296993",5,"#8EB63B"
"77957135953",4,"#944046"
"0004210158",4,"#944046"
"80255124881",4,"#944046"
"3242708571",4,"#944046"
"0000733534",4,"#944046"
"84921597841",4,"#944046"
"84971109236",4,"#944046"
"0001350294",4,"#944046"
"0003785662",4,"#944046"
"0000624328",4,"#944046"
"0003437229",4,"#944046"
"9644304840",4,"#944046"
"84913593051",4,"#944046"
"0004256058",4,"#944046"
"0028179028",4,"#944046"
"85133871662",4,"#944046"
"0004104697",5,"#8EB63B"
"0001597149",4,"#944046"
"0003470431",5,"#8EB63B"
"0001824940",5,"#8EB63B"
"0034038591",4,"#944046"
"84922057939",4,"#944046"
"0003931304",4,"#944046"
"0018050763",4,"#944046"
"85024477197",4,"#944046"
"0003541293",4,"#944046"
"0004133776",4,"#944046"
"33746134363",4,"#944046"
"35348878751",5,"#8EB63B"
"84953393475",5,"#8EB63B"
"35348930404",5,"#8EB63B"
"0031458653",5,"#8EB63B"
"84855525481",5,"#8EB63B"
"78649978073",4,"#944046"
"0003568052",4,"#944046"
"70449209123",4,"#944046"
"0003035302",4,"#944046"
"70449876423",4,"#944046"
"0000988812",4,"#944046"
"0009641412",4,"#944046"
"0003414163",4,"#944046"
"0002181208",4,"#944046"
"0003602902",5,"#8EB63B"
"0004252071",5,"#8EB63B"
"0003651207",5,"#8EB63B"
"0010290281",4,"#944046"
"36549087172",4,"#944046"
"0034799066",4,"#944046"
"0001738021",4,"#944046"
"0001271789",5,"#8EB63B"
"0025300402",5,"#8EB63B"
"0003626641",5,"#8EB63B"
"0000296665",5,"#8EB63B"
"80053089880",5,"#8EB63B"
"70450198094",5,"#8EB63B"
"33947397595",5,"#8EB63B"
"12844259082",5,"#8EB63B"
"46149093073",5,"#8EB63B"
"84929718031",5,"#8EB63B"
"0014421064",5,"#8EB63B"
"0028581224",5,"#8EB63B"
"0029750373",5,"#8EB63B"
"0004187529",4,"#944046"
"0002748590",5,"#8EB63B"
"85124609963",5,"#8EB63B"
"0004268348",5,"#8EB63B"
"0004246689",4,"#944046"
"0001958326",5,"#8EB63B"
"0013770278",5,"#8EB63B"
"0004163157",5,"#8EB63B"
"67651156328",4,"#944046"
"0003792794",5,"#8EB63B"
"79251501690",5,"#8EB63B"
"0004039907",5,"#8EB63B"
"26944475159",4,"#944046"
"0009098262",5,"#8EB63B"
"14844307139",4,"#944046"
"0004066373",5,"#8EB63B"
"34547432163",5,"#8EB63B"
"0004235188",5,"#8EB63B"
"0004164231",4,"#944046"
"84862276328",5,"#8EB63B"
"0032738801",5,"#8EB63B"
"54849411047",5,"#8EB63B"
"0004123735",5,"#8EB63B"
"0032541570",4,"#944046"
"0003647239",5,"#8EB63B"
"0004018045",4,"#944046"
"0003406357",5,"#8EB63B"
"23944443282",4,"#944046"
"0001122210",4,"#944046"
"84862978496",4,"#944046"
"34447341188",4,"#944046"
"0039891828",4,"#944046"
"0002590912",4,"#944046"
"84928279660",4,"#944046"
"0003948869",4,"#944046"
"84907471303",5,"#8EB63B"
"0002551548",5,"#8EB63B"
"0001198329",5,"#8EB63B"
"0000550254",5,"#8EB63B"
"33747245030",5,"#8EB63B"
"0000773259",5,"#8EB63B"
"0004206066",5,"#8EB63B"
"0000969425",5,"#8EB63B"
"0002016726",5,"#8EB63B"
"0003756180",5,"#8EB63B"
"0002983450",5,"#8EB63B"
"84959755121",5,"#8EB63B"
"0003891643",4,"#944046"
"0000930435",4,"#944046"
"48349088565",4,"#944046"
"84959416831",4,"#944046"
"0347623116",4,"#944046"
"0004141128",4,"#944046"
"34249975442",4,"#944046"
"0000777476",4,"#944046"
"0001751790",4,"#944046"
"0003846733",5,"#8EB63B"
"0004202966",5,"#8EB63B"
"0021536037",5,"#8EB63B"
"77956980832",5,"#8EB63B"
"0001535842",5,"#8EB63B"
"0007140719",5,"#8EB63B"
"0004173912",4,"#944046"
"0003502384",4,"#944046"
"0002431935",4,"#944046"
"84974133520",4,"#944046"
"84855454549",4,"#944046"
"0031263380",4,"#944046"
"0004254976",4,"#944046"
"0000545445",5,"#8EB63B"
"0004160847",5,"#8EB63B"
"28444434209",4,"#944046"
"0004279699",4,"#944046"
"0004007282",4,"#944046"
"0003475497",4,"#944046"
"0003917501",4,"#944046"
"0001864866",4,"#944046"
"0001076372",4,"#944046"
"0002077599",5,"#8EB63B"
"0001947599",5,"#8EB63B"
"0003576417",5,"#8EB63B"
"0003398906",5,"#8EB63B"
"22344445163",4,"#944046"
"0003893584",4,"#944046"
"0016160841",4,"#944046"
"0004018184",5,"#8EB63B"
"0003867942",5,"#8EB63B"
"0003869664",4,"#944046"
"0016264378",4,"#944046"
"34250829264",5,"#8EB63B"
"0023778011",5,"#8EB63B"
"0003747799",5,"#8EB63B"
"0004287113",5,"#8EB63B"
"84971185409",5,"#8EB63B"
"0003961628",5,"#8EB63B"
"84923206551",4,"#944046"
"0004069985",4,"#944046"
"0003547439",5,"#8EB63B"
"0038752303",4,"#944046"
"0003432081",5,"#8EB63B"
"0004224763",4,"#944046"
"0004124452",5,"#8EB63B"
"0003780116",4,"#944046"
"0004062081",5,"#8EB63B"
"0003445619",5,"#8EB63B"
"0003487821",5,"#8EB63B"
"0004213215",5,"#8EB63B"
"72749115958",5,"#8EB63B"
"0003808102",5,"#8EB63B"
"0000030127",5,"#8EB63B"
"0032802609",4,"#944046"
"0442265752",4,"#944046"
"84989412861",5,"#8EB63B"
"0003934790",5,"#8EB63B"
"67651021172",5,"#8EB63B"
"0003540899",4,"#944046"
"68049107038",4,"#944046"
"0004295054",5,"#8EB63B"
"0003740191",4,"#944046"
"0004048289",4,"#944046"
"15244345464",5,"#8EB63B"
"0002479337",5,"#8EB63B"
"0003577655",4,"#944046"
"0004645478",5,"#8EB63B"
"0004040027",5,"#8EB63B"
"0003989431",4,"#944046"
"0000260470",4,"#944046"
"0004104566",4,"#944046"
"0003893047",5,"#8EB63B"
"0001005776",4,"#944046"
"0004268076",5,"#8EB63B"
"0003858633",5,"#8EB63B"
"0002707747",5,"#8EB63B"
"0000356439",5,"#8EB63B"
"84924704709",5,"#8EB63B"
"23044523909",4,"#944046"
"0038816583",4,"#944046"
"0014684371",5,"#8EB63B"
"58749112734",5,"#8EB63B"
"28844496130",5,"#8EB63B"
"84890290472",5,"#8EB63B"
"85032131319",5,"#8EB63B"
"0001575260",5,"#8EB63B"
"0016656592",5,"#8EB63B"
"0004053815",4,"#944046"
"0003711593",4,"#944046"
"0004308249",4,"#944046"
"0004043301",5,"#8EB63B"
"34548719708",5,"#8EB63B"
"0003528640",5,"#8EB63B"
"4243773720",4,"#944046"
"0041884892",5,"#8EB63B"
"0003763466",5,"#8EB63B"
"0002175468",5,"#8EB63B"
"0027801886",5,"#8EB63B"
"0004206243",5,"#8EB63B"
"0004281414",5,"#8EB63B"
"0004064892",5,"#8EB63B"
"0003741625",5,"#8EB63B"
"0000841452",5,"#8EB63B"
"0022204866",5,"#8EB63B"
"0004163831",5,"#8EB63B"
"0003896115",4,"#944046"
"0004229671",4,"#944046"
"0000676122",4,"#944046"
"0004146971",4,"#944046"
"0004178922",5,"#8EB63B"
"0004168761",5,"#8EB63B"
"20744451770",5,"#8EB63B"
"0004187130",5,"#8EB63B"
"0003699334",5,"#8EB63B"
"0003796679",5,"#8EB63B"
"77249148926",5,"#8EB63B"
"0001690283",4,"#944046"
"0003991673",5,"#8EB63B"
"0001105062",5,"#8EB63B"
"77149143915",5,"#8EB63B"
"2342616614",5,"#8EB63B"
"0004156293",5,"#8EB63B"
"0003178902",5,"#8EB63B"
"33745977854",4,"#944046"
"0024651729",4,"#944046"
"0004068679",4,"#944046"
"85026206870",4,"#944046"
"80051801494",5,"#8EB63B"
"0003720059",5,"#8EB63B"
"0001921913",5,"#8EB63B"
"0011125621",5,"#8EB63B"
"0030844574",5,"#8EB63B"
"0003393251",5,"#8EB63B"
"0003854058",5,"#8EB63B"
"0002961249",4,"#944046"
"0031420798",4,"#944046"
"0003685012",4,"#944046"
"0031582708",5,"#8EB63B"
"0040222792",5,"#8EB63B"
"0004202581",5,"#8EB63B"
"0002881863",4,"#944046"
"0003993428",5,"#8EB63B"
"0011350204",5,"#8EB63B"
"0004004488",5,"#8EB63B"
"0003871583",5,"#8EB63B"
"0000926458",5,"#8EB63B"
"0004006454",5,"#8EB63B"
"0003960921",5,"#8EB63B"
"0003022805",4,"#944046"
"0003688612",4,"#944046"
"33644700003",5,"#8EB63B"
"0033603539",5,"#8EB63B"
"52949086982",5,"#8EB63B"
"0003768085",4,"#944046"
"0002107944",5,"#8EB63B"
"0000305961",5,"#8EB63B"
"0004147810",5,"#8EB63B"
"84972048145",5,"#8EB63B"
"0001987285",5,"#8EB63B"
"0004081863",5,"#8EB63B"
"0003760939",5,"#8EB63B"
"0024280650",5,"#8EB63B"
"33847717429",4,"#944046"
"79952623983",5,"#8EB63B"
"0014955324",5,"#8EB63B"
"0003515296",4,"#944046"
"84940517618",4,"#944046"
"0001475179",5,"#8EB63B"
"19944416334",5,"#8EB63B"
"71649101146",5,"#8EB63B"
"36749048362",5,"#8EB63B"
"0003577985",5,"#8EB63B"
"84959851685",5,"#8EB63B"
"0004232682",5,"#8EB63B"
"0001151063",5,"#8EB63B"
"0003694438",5,"#8EB63B"
"0001577949",5,"#8EB63B"
"0003608557",5,"#8EB63B"
"0004217850",5,"#8EB63B"
"0000488406",5,"#8EB63B"
"0003788870",5,"#8EB63B"
"34250419492",4,"#944046"
"0000277589",4,"#944046"
"0035819418",5,"#8EB63B"
"84920379618",4,"#944046"
"84972102694",5,"#8EB63B"
"0025662627",4,"#944046"
"35448936976",4,"#944046"
"0032605312",4,"#944046"
"84943229730",4,"#944046"
"66049089612",5,"#8EB63B"
"0037385025",4,"#944046"
"0020686827",4,"#944046"
"0346924341",4,"#944046"
"84931336421",5,"#8EB63B"
"0000802969",5,"#8EB63B"
"0020869892",5,"#8EB63B"
"0000718967",5,"#8EB63B"
"84959788761",5,"#8EB63B"
"33750810896",5,"#8EB63B"
"0000013908",5,"#8EB63B"
"0003667355",4,"#944046"
"0003600614",4,"#944046"
"0004276401",4,"#944046"
"0025330346",4,"#944046"
"0001740393",4,"#944046"
"77951765145",5,"#8EB63B"
"1642308960",5,"#8EB63B"
"0004251932",5,"#8EB63B"
"0002729243",5,"#8EB63B"
"0015330403",5,"#8EB63B"
"0035339191",4,"#944046"
"0022180244",5,"#8EB63B"
"85057472340",4,"#944046"
"0003961417",4,"#944046"
"0003860985",5,"#8EB63B"
"0038211668",5,"#8EB63B"
"0041078272",5,"#8EB63B"
"84959806898",5,"#8EB63B"
"0004274568",5,"#8EB63B"
"0001977685",4,"#944046"
"0004178163",4,"#944046"
"0035564409",4,"#944046"
"0003927235",4,"#944046"
"0003532627",5,"#8EB63B"
"0029706106",5,"#8EB63B"
"79960269947",5,"#8EB63B"
"0033594521",5,"#8EB63B"
"34250747359",5,"#8EB63B"
"0029706136",5,"#8EB63B"
"0004184271",5,"#8EB63B"
"0348061062",5,"#8EB63B"
"0003644303",4,"#944046"
"84940200951",5,"#8EB63B"
"0003060879",5,"#8EB63B"
"0003748669",5,"#8EB63B"
"0003578679",5,"#8EB63B"
"20444469657",5,"#8EB63B"
"0029023813",5,"#8EB63B"
"62449101128",5,"#8EB63B"
"0036392087",5,"#8EB63B"
"1842862812",5,"#8EB63B"
"0010290279",4,"#944046"
"84929774046",4,"#944046"
"84874479799",5,"#8EB63B"
"0003874928",4,"#944046"
"8644248023",5,"#8EB63B"
"0034731032",5,"#8EB63B"
"84963102759",5,"#8EB63B"
"24944567953",4,"#944046"
"0003858401",4,"#944046"
"0003792728",5,"#8EB63B"
"0001049936",5,"#8EB63B"
"0003851228",4,"#944046"
"0035870279",4,"#944046"
"2442622360",4,"#944046"
"0013688768",5,"#8EB63B"
"0037693966",4,"#944046"
"0003438230",5,"#8EB63B"
"0010637654",5,"#8EB63B"
"0040176028",4,"#944046"
"79960703837",4,"#944046"
"0031748359",4,"#944046"
"12344331136",5,"#8EB63B"
"0034682335",5,"#8EB63B"
"84902607340",4,"#944046"
"0014937223",4,"#944046"
"0004017933",5,"#8EB63B"
"0003474814",5,"#8EB63B"
"0004305444",5,"#8EB63B"
"0003393067",5,"#8EB63B"
"0022729337",4,"#944046"
"0010726339",4,"#944046"
"72149131108",4,"#944046"
"0024870633",4,"#944046"
"33746673633",5,"#8EB63B"
"0004036445",5,"#8EB63B"
"0014219333",5,"#8EB63B"
"0004277855",5,"#8EB63B"
"0019989720",5,"#8EB63B"
"0034663609",4,"#944046"
"0036905397",4,"#944046"
"0037384937",4,"#944046"
"0000692309",5,"#8EB63B"
"79957986397",5,"#8EB63B"
"71649083001",5,"#8EB63B"
"9444295241",5,"#8EB63B"
"0023647382",5,"#8EB63B"
"0004203010",5,"#8EB63B"
"0004188345",4,"#944046"
"0033621138",4,"#944046"
"0004260269",4,"#944046"
"0003749261",4,"#944046"
"84856043672",4,"#944046"
"0003397751",4,"#944046"
"0004165888",4,"#944046"
"0030454097",4,"#944046"
"0000145115",5,"#8EB63B"
"0003474879",5,"#8EB63B"
"0003866685",5,"#8EB63B"
"0004241094",4,"#944046"
"0002222865",5,"#8EB63B"
"0029023814",5,"#8EB63B"
"0004271748",4,"#944046"
"75949153824",5,"#8EB63B"
"0000475648",5,"#8EB63B"
"0019029068",5,"#8EB63B"
"0004079429",5,"#8EB63B"
"0005997926",4,"#944046"
"0002141435",4,"#944046"
"0003831870",5,"#8EB63B"
"0003498586",4,"#944046"
"0004178570",5,"#8EB63B"
"0003751736",5,"#8EB63B"
"0014913724",5,"#8EB63B"
"0030048999",4,"#944046"
"0000930018",5,"#8EB63B"
"0003422684",5,"#8EB63B"
"0040533465",5,"#8EB63B"
"0001064850",5,"#8EB63B"
"0004030131",4,"#944046"
"0000861070",4,"#944046"
"0003035829",4,"#944046"
"0003925318",4,"#944046"
"0004233463",4,"#944046"
"0003455627",4,"#944046"
"70449515444",5,"#8EB63B"
"0003521639",4,"#944046"
"0036407157",5,"#8EB63B"
"0036898759",5,"#8EB63B"
"0002403043",5,"#8EB63B"
"0003880161",4,"#944046"
"1842472265",4,"#944046"
"0011266646",5,"#8EB63B"
"0003569397",5,"#8EB63B"
"0003687747",4,"#944046"
"84989466074",5,"#8EB63B"
"0002751551",5,"#8EB63B"
"0001562252",5,"#8EB63B"
"0000572762",5,"#8EB63B"
"0001844436",4,"#944046"
"0003448676",5,"#8EB63B"
"0004069901",5,"#8EB63B"
"0000633676",5,"#8EB63B"
"0003691785",5,"#8EB63B"
"0003929763",5,"#8EB63B"
"0003860257",5,"#8EB63B"
"0020398451",5,"#8EB63B"
"0025658877",5,"#8EB63B"
"0003859002",4,"#944046"
"0003799915",5,"#8EB63B"
"0001522430",4,"#944046"
"0004051584",5,"#8EB63B"
"0003419034",5,"#8EB63B"
"0003527115",5,"#8EB63B"
"0012716777",5,"#8EB63B"
"0003979290",5,"#8EB63B"
"0003470046",5,"#8EB63B"
"0003438794",4,"#944046"
"0008797658",5,"#8EB63B"
"34250100785",5,"#8EB63B"
"0004288109",5,"#8EB63B"
"0005696254",5,"#8EB63B"
"0003601219",5,"#8EB63B"
"0003822522",5,"#8EB63B"
"0003597440",5,"#8EB63B"
"0001458537",5,"#8EB63B"
"0000055590",5,"#8EB63B"
"0005926649",5,"#8EB63B"
"0003746531",4,"#944046"
"0034231327",4,"#944046"
"0003429432",5,"#8EB63B"
"0010885546",5,"#8EB63B"
"0004161153",5,"#8EB63B"
"0004206241",5,"#8EB63B"
"0003458407",5,"#8EB63B"
"0002254362",5,"#8EB63B"
"0003903963",5,"#8EB63B"
"0004247104",4,"#944046"
"0019416855",5,"#8EB63B"
"0003890226",5,"#8EB63B"
"0003625869",5,"#8EB63B"
"0001525933",5,"#8EB63B"
"0003881083",4,"#944046"
"0004261912",5,"#8EB63B"
"0004120648",4,"#944046"
"0004246255",4,"#944046"
"0006914816",4,"#944046"
"0010928444",4,"#944046"
"0024905266",4,"#944046"
"0003982758",5,"#8EB63B"
"0004241533",4,"#944046"
"0003093770",5,"#8EB63B"
"0020924704",5,"#8EB63B"
"0001094315",5,"#8EB63B"
"0021560093",5,"#8EB63B"
"0004110029",5,"#8EB63B"
"34250123902",4,"#944046"
"0017291783",5,"#8EB63B"
"0017391782",5,"#8EB63B"
"84928076037",5,"#8EB63B"
"0003418142",5,"#8EB63B"
"0020185689",5,"#8EB63B"
"85040138755",4,"#944046"
"2342453101",5,"#8EB63B"
"0342996752",5,"#8EB63B"
"84882871783",5,"#8EB63B"
"33746881271",4,"#944046"
